session_id,count,large_order
13258,8,True
13813,8,True
2759,8,True
2742,8,True
16866,8,True
4868,8,True
4871,8,True
4874,8,True
10516,8,True
8667,8,True
8657,8,True
23388,8,True
23392,8,True
19850,8,True
4798,8,True
8460,8,True
16894,8,True
17386,8,True
10523,8,True
8707,8,True
8694,8,True
10500,8,True
23367,8,True
10536,8,True
17395,8,True
16830,8,True
13888,8,True
13280,8,True
13337,8,True
1503,8,True
1493,8,True
21905,8,True
10499,8,True
4494,8,True
4498,8,True
17363,8,True
4521,8,True
4505,8,True
4507,8,True
17391,8,True
4802,8,True
16874,8,True
13751,8,True
1651,8,True
21916,8,True
3516,8,True
9562,8,True
121,8,True
16942,8,True
8492,8,True
8516,8,True
10856,8,True
20082,8,True
20069,8,True
20063,8,True
20103,8,True
9313,8,True
171,8,True
18679,8,True
21723,8,True
13780,8,True
6750,8,True
16934,8,True
16930,8,True
10899,8,True
23147,8,True
13782,8,True
21738,8,True
18946,8,True
3484,8,True
23900,8,True
23907,8,True
17045,8,True
17046,8,True
19950,8,True
2825,8,True
10773,8,True
10817,8,True
643,8,True
20018,8,True
19864,8,True
17263,8,True
10620,8,True
16980,8,True
4757,8,True
23252,8,True
23255,8,True
17047,8,True
20028,8,True
20029,8,True
19838,8,True
4537,8,True
2867,8,True
4552,8,True
19879,8,True
19881,8,True
123,8,True
110,8,True
112,8,True
3614,8,True
3601,8,True
18745,8,True
4717,8,True
2732,8,True
6943,8,True
6903,8,True
9422,8,True
23953,8,True
6908,8,True
13541,8,True
1564,8,True
1599,8,True
21812,8,True
9433,8,True
9386,8,True
23942,8,True
23941,8,True
55,8,True
13452,8,True
23965,8,True
13660,8,True
18822,8,True
3482,8,True
13497,8,True
13523,8,True
1575,8,True
1522,8,True
21831,8,True
23320,8,True
8598,8,True
8557,8,True
19975,8,True
4669,8,True
21772,8,True
6844,8,True
6835,8,True
7686,8,True
22487,8,True
22497,8,True
21045,8,True
21046,8,True
5960,8,True
15098,8,True
15088,8,True
18872,8,True
18772,8,True
18765,8,True
18809,8,True
18810,8,True
13639,8,True
9480,8,True
12167,8,True
23302,8,True
4646,8,True
2859,8,True
2847,8,True
2835,8,True
18850,8,True
18843,8,True
18882,8,True
13565,8,True
9466,8,True
9445,8,True
9447,8,True
9448,8,True
81,8,True
9472,8,True
23918,8,True
3549,7,True
18774,7,True
18842,7,True
24023,7,True
23959,7,True
18870,7,True
12,7,True
74,7,True
21,7,True
18969,7,True
9408,7,True
124,7,True
120,7,True
9546,7,True
9523,7,True
9344,7,True
9324,7,True
18899,7,True
18791,7,True
18793,7,True
37,7,True
3646,7,True
3630,7,True
6919,7,True
6895,7,True
6899,7,True
6951,7,True
6952,7,True
13451,7,True
13653,7,True
6828,7,True
1551,7,True
21781,7,True
23945,7,True
23929,7,True
9471,7,True
40,7,True
23828,7,True
9267,7,True
9581,7,True
23908,7,True
23895,7,True
23884,7,True
18949,7,True
18936,7,True
18937,7,True
18930,7,True
3429,7,True
18602,7,True
18590,7,True
1489,7,True
21838,7,True
21744,7,True
1628,7,True
1625,7,True
21842,7,True
1534,7,True
6965,7,True
13600,7,True
13588,7,True
13592,7,True
13582,7,True
13542,7,True
1516,7,True
9247,7,True
9239,7,True
9231,7,True
9622,7,True
9283,7,True
23860,7,True
18965,7,True
18660,7,True
18659,7,True
18712,7,True
18691,7,True
3378,7,True
19068,7,True
19069,7,True
3727,7,True
18496,7,True
13348,7,True
21928,7,True
21929,7,True
21921,7,True
21914,7,True
1659,7,True
13741,7,True
6792,7,True
6782,7,True
13719,7,True
13809,7,True
6983,7,True
6986,7,True
6987,7,True
1499,7,True
3757,7,True
23814,7,True
23793,7,True
195,7,True
9653,7,True
9647,7,True
9650,7,True
18557,7,True
18523,7,True
3742,7,True
19097,7,True
18429,7,True
18422,7,True
18415,7,True
21720,7,True
21711,7,True
21900,7,True
21899,7,True
21890,7,True
21883,7,True
7028,7,True
7026,7,True
13864,7,True
13850,7,True
13836,7,True
6726,7,True
6968,7,True
13376,7,True
7015,7,True
3796,7,True
3789,7,True
23762,7,True
232,7,True
9227,7,True
9215,7,True
9216,7,True
9699,7,True
3396,7,True
3400,7,True
3385,7,True
3377,7,True
3881,7,True
3874,7,True
3854,7,True
19182,7,True
19187,7,True
7055,7,True
13221,7,True
21987,7,True
21965,7,True
1683,7,True
6636,7,True
13921,7,True
13912,7,True
13901,7,True
21729,7,True
21717,7,True
9784,7,True
23781,7,True
23782,7,True
18398,7,True
18357,7,True
3845,7,True
3851,7,True
3836,7,True
3840,7,True
3830,7,True
3859,7,True
18278,7,True
18273,7,True
3895,7,True
18240,7,True
9827,7,True
9815,7,True
9806,7,True
9140,7,True
217,7,True
23733,7,True
3820,7,True
18340,7,True
18308,7,True
18309,7,True
18298,7,True
19271,7,True
19273,7,True
270,7,True
9074,7,True
13189,7,True
13175,7,True
13178,7,True
7114,7,True
7084,7,True
22015,7,True
13950,7,True
6666,7,True
21665,7,True
1717,7,True
21609,7,True
13824,7,True
13252,7,True
13244,7,True
9111,7,True
9100,7,True
9103,7,True
9867,7,True
18220,7,True
19242,7,True
19210,7,True
18197,7,True
18203,7,True
3943,7,True
19173,7,True
19151,7,True
3250,7,True
19239,7,True
18109,7,True
1440,7,True
13102,7,True
1742,7,True
6542,7,True
6598,7,True
6518,7,True
14117,7,True
6685,7,True
21924,7,True
21925,7,True
9953,7,True
9942,7,True
9900,7,True
9070,7,True
23722,7,True
18187,7,True
18161,7,True
3975,7,True
3952,7,True
18120,7,True
18051,7,True
18023,7,True
18017,7,True
4071,7,True
4075,7,True
4051,7,True
3994,7,True
18085,7,True
18072,7,True
4035,7,True
4021,7,True
19323,7,True
19311,7,True
10023,7,True
10024,7,True
10016,7,True
10017,7,True
9032,7,True
7124,7,True
7130,7,True
13079,7,True
7174,7,True
22082,7,True
22033,7,True
1415,7,True
1405,7,True
6635,7,True
21998,7,True
21999,7,True
17975,7,True
17965,7,True
17961,7,True
4094,7,True
19366,7,True
19367,7,True
19341,7,True
3201,7,True
19277,7,True
3236,7,True
3241,7,True
3235,7,True
19484,7,True
10041,7,True
23624,7,True
7198,7,True
21502,7,True
21492,7,True
1801,7,True
1782,7,True
21435,7,True
14110,7,True
14111,7,True
21579,7,True
23607,7,True
358,7,True
3191,7,True
17929,7,True
17917,7,True
17920,7,True
17911,7,True
17915,7,True
4136,7,True
4119,7,True
19451,7,True
334,7,True
335,7,True
337,7,True
17864,7,True
17813,7,True
17815,7,True
13026,7,True
13015,7,True
13002,7,True
12985,7,True
22115,7,True
22106,7,True
14237,7,True
14243,7,True
14220,7,True
6462,7,True
21479,7,True
21480,7,True
13051,7,True
13038,7,True
13043,7,True
7210,7,True
19524,7,True
19521,7,True
10154,7,True
10141,7,True
10133,7,True
10138,7,True
10106,7,True
8941,7,True
8947,7,True
10065,7,True
3178,7,True
4108,7,True
3058,7,True
19559,7,True
17732,7,True
17727,7,True
17730,7,True
12945,7,True
12930,7,True
12922,7,True
12915,7,True
7265,7,True
7267,7,True
7257,7,True
22157,7,True
21414,7,True
1861,7,True
1864,7,True
1838,7,True
6442,7,True
6425,7,True
6413,7,True
14280,7,True
14174,7,True
14176,7,True
13030,7,True
17722,7,True
10186,7,True
10176,7,True
8913,7,True
8914,7,True
17789,7,True
17794,7,True
4230,7,True
4213,7,True
3127,7,True
2995,7,True
19659,7,True
19648,7,True
411,7,True
23492,7,True
14320,7,True
6386,7,True
21427,7,True
22143,7,True
22147,7,True
22138,7,True
1349,7,True
1352,7,True
1334,7,True
7299,7,True
14374,7,True
21385,7,True
21366,7,True
1357,7,True
23486,7,True
8846,7,True
8848,7,True
10236,7,True
10234,7,True
8901,7,True
8877,7,True
10218,7,True
17706,7,True
17694,7,True
17688,7,True
17677,7,True
4296,7,True
4297,7,True
4298,7,True
19574,7,True
19564,7,True
4311,7,True
4304,7,True
17613,7,True
1311,7,True
14438,7,True
14439,7,True
14435,7,True
6321,7,True
6323,7,True
14401,7,True
14388,7,True
1297,7,True
22183,7,True
22175,7,True
1899,7,True
1887,7,True
1868,7,True
10288,7,True
10289,7,True
10281,7,True
8867,7,True
8854,7,True
23500,7,True
23507,7,True
19555,7,True
4283,7,True
17659,7,True
4319,7,True
10361,7,True
10345,7,True
22289,7,True
1927,7,True
14486,7,True
14477,7,True
14454,7,True
6313,7,True
6300,7,True
6302,7,True
21362,7,True
1892,7,True
10317,7,True
8828,7,True
10302,7,True
10303,7,True
4381,7,True
4364,7,True
4369,7,True
17563,7,True
19714,7,True
19666,7,True
3038,7,True
3034,7,True
19608,7,True
19755,7,True
19733,7,True
19739,7,True
19727,7,True
2983,7,True
10394,7,True
10382,7,True
8802,7,True
10376,7,True
23446,7,True
3009,7,True
17533,7,True
17536,7,True
17538,7,True
17513,7,True
17505,7,True
17496,7,True
4412,7,True
19780,7,True
480,7,True
12693,7,True
12694,7,True
7381,7,True
12672,7,True
12661,7,True
21263,7,True
14532,7,True
14534,7,True
14511,7,True
6252,7,True
12662,7,True
12655,7,True
12647,7,True
12650,7,True
12785,7,True
12749,7,True
7368,7,True
7361,7,True
8717,7,True
10436,7,True
10429,7,True
10431,7,True
10433,7,True
10434,7,True
10422,7,True
8779,7,True
8748,7,True
4451,7,True
2926,7,True
4509,7,True
17334,7,True
22325,7,True
14573,7,True
14553,7,True
14546,7,True
21294,7,True
21299,7,True
21290,7,True
21278,7,True
22293,7,True
1290,7,True
1265,7,True
10494,7,True
10482,7,True
10457,7,True
8738,7,True
23425,7,True
2968,7,True
17445,7,True
17447,7,True
17443,7,True
17423,7,True
4469,7,True
4534,7,True
19844,7,True
14617,7,True
14607,7,True
6216,7,True
6210,7,True
14692,7,True
14669,7,True
6187,7,True
12629,7,True
7414,7,True
7415,7,True
12619,7,True
19833,7,True
2917,7,True
2900,7,True
2902,7,True
8655,7,True
517,7,True
520,7,True
523,7,True
10562,7,True
2951,7,True
2932,7,True
2936,7,True
555,7,True
533,7,True
10590,7,True
8675,7,True
2897,7,True
4581,7,True
4557,7,True
4548,7,True
8651,7,True
10631,7,True
10634,7,True
12553,7,True
12555,7,True
12527,7,True
12501,7,True
7470,7,True
21187,7,True
21166,7,True
2006,7,True
14735,7,True
6148,7,True
6154,7,True
12597,7,True
12573,7,True
12577,7,True
23363,7,True
19867,7,True
2886,7,True
2879,7,True
4599,7,True
4595,7,True
2803,7,True
19926,7,True
19910,7,True
23349,7,True
23353,7,True
10711,7,True
10702,7,True
10706,7,True
8614,7,True
8618,7,True
12469,7,True
12475,7,True
7525,7,True
7501,7,True
22410,7,True
22396,7,True
22398,7,True
6066,7,True
14805,7,True
14806,7,True
14810,7,True
21245,7,True
1165,7,True
22364,7,True
8590,7,True
8594,7,True
23310,7,True
2832,7,True
17181,7,True
17158,7,True
17159,7,True
17154,7,True
17140,7,True
17136,7,True
561,7,True
17026,7,True
17018,7,True
615,7,True
608,7,True
10769,7,True
10741,7,True
10739,7,True
8587,7,True
8564,7,True
8571,7,True
4622,7,True
17121,7,True
17112,7,True
17114,7,True
4658,7,True
19993,7,True
19987,7,True
19958,7,True
4716,7,True
4721,7,True
2733,7,True
20024,7,True
634,7,True
22401,7,True
22402,7,True
12457,7,True
12439,7,True
7541,7,True
7546,7,True
12393,7,True
12384,7,True
12371,7,True
21144,7,True
2049,7,True
21118,7,True
21119,7,True
14852,7,True
6137,7,True
6128,7,True
6129,7,True
12486,7,True
12481,7,True
12483,7,True
7590,7,True
7567,7,True
12321,7,True
1161,7,True
14932,7,True
6028,7,True
14919,7,True
14911,7,True
14899,7,True
6102,7,True
6093,7,True
21224,7,True
21195,7,True
626,7,True
10823,7,True
10812,7,True
10813,7,True
10804,7,True
10806,7,True
10801,7,True
8548,7,True
8539,7,True
10772,7,True
19962,7,True
2804,7,True
17079,7,True
17054,7,True
20097,7,True
20091,7,True
20053,7,True
10875,7,True
10844,7,True
12298,7,True
12288,7,True
7597,7,True
7603,7,True
21087,7,True
2084,7,True
2085,7,True
21060,7,True
14980,7,True
14855,7,True
6078,7,True
8517,7,True
23213,7,True
2779,7,True
2768,7,True
19999,7,True
4750,7,True
16903,7,True
17001,7,True
4728,7,True
16834,7,True
16823,7,True
16826,7,True
16817,7,True
16818,7,True
7658,7,True
7640,7,True
22517,7,True
15049,7,True
15043,7,True
5969,7,True
15011,7,True
21120,7,True
5905,7,True
1997,7,True
2000,7,True
21153,7,True
22436,7,True
4821,7,True
23154,7,True
10938,7,True
10939,7,True
10917,7,True
10920,7,True
10895,7,True
10889,7,True
10890,7,True
16891,7,True
4805,7,True
20114,7,True
20166,7,True
20170,7,True
10985,7,True
10979,7,True
8457,7,True
23195,7,True
23165,7,True
23157,7,True
2676,7,True
2712,7,True
20133,7,True
4816,7,True
16801,7,True
16803,7,True
16788,7,True
2740,7,True
2741,7,True
21041,7,True
22502,7,True
22493,7,True
22498,7,True
22485,7,True
7633,7,True
12194,7,True
12177,7,True
12153,7,True
15136,7,True
15137,7,True
15124,7,True
12210,7,True
12211,7,True
7654,7,True
23095,7,True
694,7,True
689,7,True
23083,7,True
23069,7,True
11016,7,True
8414,7,True
16767,7,True
16763,7,True
4905,7,True
4879,7,True
4882,7,True
20175,7,True
20176,7,True
20178,7,True
16624,7,True
2618,7,True
20223,7,True
20224,7,True
12082,7,True
7700,7,True
7707,7,True
22549,7,True
20913,7,True
15242,7,True
15214,7,True
15215,7,True
15205,7,True
15200,7,True
15092,7,True
15077,7,True
15069,7,True
23034,7,True
11047,7,True
23113,7,True
16695,7,True
16698,7,True
16691,7,True
4932,7,True
23014,7,True
22999,7,True
11127,7,True
11123,7,True
11095,7,True
1079,7,True
1083,7,True
12074,7,True
12053,7,True
12054,7,True
12050,7,True
7754,7,True
7741,7,True
15267,7,True
5852,7,True
5844,7,True
20954,7,True
20923,7,True
5930,7,True
12106,7,True
12086,7,True
8363,7,True
2658,7,True
2659,7,True
2636,7,True
2639,7,True
16608,7,True
16590,7,True
16576,7,True
16640,7,True
8330,7,True
8311,7,True
8300,7,True
737,7,True
11971,7,True
15339,7,True
5821,7,True
15293,7,True
15295,7,True
15291,7,True
15189,7,True
15164,7,True
1094,7,True
728,7,True
719,7,True
770,7,True
16526,7,True
16529,7,True
5034,7,True
16516,7,True
16500,7,True
20290,7,True
20273,7,True
20259,7,True
2593,7,True
2594,7,True
2581,7,True
22952,7,True
11254,7,True
11248,7,True
11239,7,True
11240,7,True
11223,7,True
2632,7,True
2622,7,True
2624,7,True
16491,7,True
16471,7,True
16473,7,True
5059,7,True
16399,7,True
5127,7,True
11944,7,True
11933,7,True
22604,7,True
22609,7,True
2250,7,True
15422,7,True
5680,7,True
15492,7,True
12032,7,True
12034,7,True
12035,7,True
7764,7,True
5110,7,True
837,7,True
11308,7,True
8240,7,True
11269,7,True
23002,7,True
22975,7,True
16431,7,True
5089,7,True
5091,7,True
5070,7,True
16420,7,True
2552,7,True
20325,7,True
20312,7,True
20302,7,True
8182,7,True
11360,7,True
2194,7,True
1042,7,True
11928,7,True
11891,7,True
7849,7,True
7843,7,True
5647,7,True
15559,7,True
15548,7,True
15552,7,True
20893,7,True
7805,7,True
8221,7,True
8223,7,True
8226,7,True
8205,7,True
22933,7,True
22918,7,True
22910,7,True
5160,7,True
16311,7,True
2574,7,True
20293,7,True
5213,7,True
863,7,True
22853,7,True
11838,7,True
11831,7,True
2288,7,True
15583,7,True
15571,7,True
5670,7,True
15450,7,True
5734,7,True
5737,7,True
5716,7,True
11399,7,True
11379,7,True
8197,7,True
8192,7,True
5169,7,True
16288,7,True
20373,7,True
20367,7,True
20346,7,True
20347,7,True
2518,7,True
20384,7,True
16209,7,True
5249,7,True
11444,7,True
11421,7,True
8168,7,True
22889,7,True
22862,7,True
868,7,True
20337,7,True
2563,7,True
2549,7,True
16266,7,True
16244,7,True
22833,7,True
22821,7,True
11499,7,True
11487,7,True
22647,7,True
22642,7,True
1034,7,True
2324,7,True
15627,7,True
5640,7,True
20758,7,True
20762,7,True
15649,7,True
15650,7,True
20831,7,True
20822,7,True
20819,7,True
16187,7,True
16174,7,True
16176,7,True
16177,7,True
16165,7,True
16140,7,True
5286,7,True
5283,7,True
20491,7,True
20429,7,True
20494,7,True
908,7,True
11552,7,True
1007,7,True
1011,7,True
11755,7,True
22720,7,True
15698,7,True
15683,7,True
15667,7,True
5548,7,True
15647,7,True
20631,7,True
5652,7,True
11805,7,True
11802,7,True
11790,7,True
7900,7,True
7902,7,True
8099,7,True
11522,7,True
2504,7,True
2496,7,True
2476,7,True
20459,7,True
16096,7,True
22838,7,True
16010,7,True
15998,7,True
11564,7,True
11569,7,True
8055,7,True
8047,7,True
924,7,True
16081,7,True
5352,7,True
2415,7,True
20512,7,True
20609,7,True
20586,7,True
20579,7,True
5537,7,True
22665,7,True
11726,7,True
11703,7,True
11692,7,True
7978,7,True
7952,7,True
15802,7,True
20673,7,True
20657,7,True
5588,7,True
5594,7,True
20717,7,True
20707,7,True
2336,7,True
11615,7,True
11619,7,True
11606,7,True
8033,7,True
8013,7,True
20533,7,True
2443,7,True
15990,7,True
15987,7,True
11636,7,True
11631,7,True
8010,7,True
22746,7,True
967,7,True
20558,7,True
2405,7,True
2409,7,True
15874,7,True
5457,7,True
15845,7,True
5440,7,True
20626,7,True
20627,7,True
15769,7,True
15757,7,True
15737,7,True
15730,7,True
18913,7,True
9514,7,True
9497,7,True
9484,7,True
9485,7,True
9383,7,True
9366,7,True
9482,7,True
23973,7,True
9413,7,True
9415,7,True
17,7,True
3481,7,True
18736,7,True
3611,7,True
9457,7,True
9442,7,True
9429,7,True
21827,7,True
1569,7,True
13533,7,True
13528,7,True
13501,7,True
13484,7,True
1604,7,True
1587,7,True
13611,7,True
9391,7,True
24007,7,True
24008,7,True
24003,7,True
23986,7,True
9464,6,True
23980,6,True
23983,6,True
23987,6,True
13495,6,True
1596,6,True
1591,6,True
1581,6,True
1577,6,True
1579,6,True
13519,6,True
13507,6,True
9456,6,True
9439,6,True
23966,6,True
21818,6,True
3479,6,True
18758,6,True
18762,6,True
18737,6,True
3613,6,True
58,6,True
21802,6,True
21788,6,True
21773,6,True
6933,6,True
13445,6,True
13430,6,True
13659,6,True
13637,6,True
23838,6,True
9262,6,True
23916,6,True
23917,6,True
88,6,True
77,6,True
13634,6,True
6858,6,True
9298,6,True
23911,6,True
23892,6,True
23894,6,True
162,6,True
148,6,True
153,6,True
23847,6,True
19025,6,True
3420,6,True
18605,6,True
18594,6,True
23885,6,True
18931,6,True
3494,6,True
3490,6,True
7974,6,True
7951,6,True
15831,6,True
15833,6,True
15814,6,True
5526,6,True
5527,6,True
989,6,True
20696,6,True
1018,6,True
15806,6,True
15797,6,True
5505,6,True
2323,6,True
20656,6,True
11699,6,True
20538,6,True
20527,6,True
2439,6,True
22724,6,True
11623,6,True
11596,6,True
11601,6,True
20692,6,True
16000,6,True
16003,6,True
15977,6,True
5417,6,True
2445,6,True
8021,6,True
8024,6,True
11588,6,True
2403,6,True
2390,6,True
16116,6,True
16122,6,True
5300,6,True
5305,6,True
5293,6,True
22841,6,True
11580,6,True
11585,6,True
11567,6,True
8054,6,True
20485,6,True
5373,6,True
5374,6,True
16006,6,True
5327,6,True
20505,6,True
881,6,True
22784,6,True
22779,6,True
16082,6,True
2382,6,True
20554,6,True
20606,6,True
20610,6,True
20584,6,True
20575,6,True
952,6,True
16073,6,True
16054,6,True
5334,6,True
7916,6,True
11739,6,True
2470,6,True
927,6,True
921,6,True
11550,6,True
11551,6,True
5275,6,True
22688,6,True
5523,6,True
15699,6,True
15685,6,True
15686,6,True
15691,6,True
7891,6,True
11762,6,True
11529,6,True
11516,6,True
7913,6,True
7905,6,True
15672,6,True
5567,6,True
2353,6,True
22700,6,True
22844,6,True
22846,6,True
16125,6,True
11543,6,True
11536,6,True
8084,6,True
8077,6,True
8083,6,True
15609,6,True
15596,6,True
5642,6,True
7896,6,True
22648,6,True
1033,6,True
1035,6,True
1013,6,True
20820,6,True
20823,6,True
20768,6,True
15630,6,True
5600,6,True
5602,6,True
2328,6,True
15621,6,True
8137,6,True
8130,6,True
8122,6,True
8111,6,True
16185,6,True
15507,6,True
5685,6,True
20835,6,True
20469,6,True
20475,6,True
20433,6,True
20419,6,True
20410,6,True
16166,6,True
16147,6,True
5291,6,True
20335,6,True
8199,6,True
8202,6,True
8193,6,True
5177,6,True
5179,6,True
8143,6,True
11400,6,True
2529,6,True
5196,6,True
16232,6,True
16217,6,True
16208,6,True
16279,6,True
20356,6,True
20332,6,True
821,6,True
22881,6,True
22864,6,True
11464,6,True
11456,6,True
11446,6,True
11432,6,True
11422,6,True
22809,6,True
906,6,True
893,6,True
11475,6,True
2571,6,True
16248,6,True
11417,6,True
835,6,True
7856,6,True
5215,6,True
20437,6,True
875,6,True
862,6,True
852,6,True
16317,6,True
16318,6,True
20750,6,True
20810,6,True
20800,6,True
11853,6,True
11855,6,True
7868,6,True
7870,6,True
7873,6,True
5626,6,True
15590,6,True
5667,6,True
11845,6,True
11846,6,True
11839,6,True
11822,6,True
11814,6,True
11392,6,True
11387,6,True
8198,6,True
15490,6,True
15456,6,True
5733,6,True
5728,6,True
2314,6,True
7833,6,True
7835,6,True
2195,6,True
22601,6,True
22590,6,True
22581,6,True
11918,6,True
8178,6,True
11955,6,True
5657,6,True
15534,6,True
15539,6,True
15515,6,True
11906,6,True
11885,6,True
11886,6,True
16325,6,True
16330,6,True
11343,6,True
15337,6,True
2184,6,True
2165,6,True
20907,6,True
11948,6,True
16314,6,True
2577,6,True
20285,6,True
22905,6,True
5103,6,True
5149,6,True
5144,6,True
5133,6,True
2225,6,True
2227,6,True
20836,6,True
5722,6,True
7808,6,True
7811,6,True
7798,6,True
7800,6,True
7767,6,True
5723,6,True
15431,6,True
5762,6,True
5746,6,True
2278,6,True
20846,6,True
2234,6,True
16432,6,True
832,6,True
8261,6,True
8249,6,True
8250,6,True
12040,6,True
12028,6,True
12027,6,True
11364,6,True
11356,6,True
11349,6,True
11350,6,True
11354,6,True
5074,6,True
16412,6,True
11274,6,True
20248,6,True
20251,6,True
20238,6,True
750,6,True
5029,6,True
16514,6,True
20287,6,True
20288,6,True
5048,6,True
11224,6,True
20242,6,True
2635,6,True
22956,6,True
22942,6,True
11253,6,True
20289,6,True
5042,6,True
16445,6,True
11198,6,True
11189,6,True
11182,6,True
11187,6,True
11176,6,True
16492,6,True
22623,6,True
16408,6,True
16403,6,True
16392,6,True
16380,6,True
16382,6,True
5123,6,True
5050,6,True
11956,6,True
20885,6,True
20888,6,True
11161,6,True
11162,6,True
8331,6,True
11145,6,True
16550,6,True
2197,6,True
2198,6,True
5827,6,True
5815,6,True
7761,6,True
11990,6,True
11973,6,True
11976,6,True
1092,6,True
5819,6,True
15305,6,True
15287,6,True
5773,6,True
5776,6,True
2214,6,True
2208,6,True
739,6,True
731,6,True
765,6,True
16546,6,True
15195,6,True
20996,6,True
21003,6,True
22555,6,True
12038,6,True
15250,6,True
5865,6,True
15240,6,True
1096,6,True
7692,6,True
23008,6,True
11116,6,True
12111,6,True
12112,6,True
12092,6,True
20940,6,True
20945,6,True
20933,6,True
20924,6,True
7730,6,True
16580,6,True
16563,6,True
4999,6,True
4991,6,True
8347,6,True
2654,6,True
15120,6,True
5924,6,True
16555,6,True
16540,6,True
16658,6,True
16649,6,True
16630,6,True
16622,6,True
16610,6,True
16602,6,True
5884,6,True
5883,6,True
15208,6,True
22565,6,True
20915,6,True
2180,6,True
2181,6,True
2182,6,True
11083,6,True
11074,6,True
15111,6,True
15102,6,True
15099,6,True
5939,6,True
15080,6,True
15218,6,True
8365,6,True
11045,6,True
23108,6,True
20210,6,True
20211,6,True
23036,6,True
741,6,True
8336,6,True
11110,6,True
20159,6,True
16723,6,True
16714,6,True
16705,6,True
11061,6,True
11056,6,True
11058,6,True
2145,6,True
20967,6,True
15129,6,True
15116,6,True
7665,6,True
12138,6,True
20973,6,True
20974,6,True
685,6,True
11029,6,True
6007,6,True
12242,6,True
12231,6,True
12233,6,True
12219,6,True
20977,6,True
20208,6,True
20195,6,True
20182,6,True
11030,6,True
11026,6,True
8419,6,True
16758,6,True
704,6,True
12076,6,True
12079,6,True
12080,6,True
7705,6,True
22587,6,True
4944,6,True
20220,6,True
20213,6,True
8456,6,True
10946,6,True
16879,6,True
4792,6,True
16873,6,True
20101,6,True
20105,6,True
20106,6,True
16836,6,True
20132,6,True
20124,6,True
23183,6,True
23187,6,True
2674,6,True
2731,6,True
8406,6,True
16673,6,True
23105,6,True
23094,6,True
16793,6,True
16787,6,True
4869,6,True
4872,6,True
16859,6,True
20976,6,True
22503,6,True
22494,6,True
4925,6,True
4919,6,True
4915,6,True
16680,6,True
16671,6,True
1127,6,True
16828,6,True
4838,6,True
4840,6,True
4753,6,True
16998,6,True
4747,6,True
4738,6,True
2095,6,True
21023,6,True
15075,6,True
15042,6,True
7647,6,True
7629,6,True
22524,6,True
22509,6,True
21150,6,True
1133,6,True
5970,6,True
5920,6,True
5921,6,True
1116,6,True
1104,6,True
2121,6,True
10915,6,True
10905,6,True
2697,6,True
2686,6,True
23136,6,True
10947,6,True
21158,6,True
21160,6,True
21107,6,True
21083,6,True
21069,6,True
12315,6,True
12281,6,True
12269,6,True
7623,6,True
7599,6,True
12346,6,True
2063,6,True
14990,6,True
14985,6,True
14965,6,True
6021,6,True
7602,6,True
12255,6,True
10828,6,True
8501,6,True
2769,6,True
12360,6,True
12352,6,True
12355,6,True
12342,6,True
12343,6,True
16959,6,True
16962,6,True
16953,6,True
16944,6,True
16946,6,True
16938,6,True
16926,6,True
4748,6,True
6011,6,True
14948,6,True
14955,6,True
7588,6,True
7591,6,True
7574,6,True
12327,6,True
12330,6,True
21182,6,True
14943,6,True
14935,6,True
14892,6,True
12310,6,True
22454,6,True
22445,6,True
1152,6,True
8544,6,True
8528,6,True
19963,6,True
23199,6,True
10827,6,True
14791,6,True
14773,6,True
6120,6,True
20065,6,True
10876,6,True
10861,6,True
19953,6,True
2805,6,True
17080,6,True
17070,6,True
17040,6,True
17027,6,True
17016,6,True
23285,6,True
23283,6,True
23265,6,True
4648,6,True
4628,6,True
23301,6,True
19984,6,True
19974,6,True
19978,6,True
8565,6,True
17101,6,True
4674,6,True
600,6,True
10752,6,True
22394,6,True
1193,6,True
1173,6,True
12436,6,True
20035,6,True
20027,6,True
620,6,True
4656,6,True
14719,6,True
14720,6,True
2058,6,True
2035,6,True
14854,6,True
12425,6,True
12357,6,True
22389,6,True
7529,6,True
7531,6,True
12452,6,True
12454,6,True
10721,6,True
10703,6,True
8616,6,True
17202,6,True
14808,6,True
14800,6,True
14788,6,True
22431,6,True
22420,6,True
22404,6,True
22397,6,True
22399,6,True
586,6,True
19912,6,True
14652,6,True
14650,6,True
1934,6,True
1178,6,True
22359,6,True
14822,6,True
19897,6,True
19888,6,True
2846,6,True
17182,6,True
17176,6,True
8597,6,True
8589,6,True
10676,6,True
2013,6,True
22360,6,True
22362,6,True
22363,6,True
22353,6,True
12516,6,True
10682,6,True
10661,6,True
7456,6,True
14753,6,True
14740,6,True
14742,6,True
14739,6,True
12519,6,True
7490,6,True
21186,6,True
23371,6,True
23358,6,True
23362,6,True
19857,6,True
12598,6,True
12574,6,True
12578,6,True
12564,6,True
23352,6,True
23341,6,True
2870,6,True
2860,6,True
17249,6,True
17235,6,True
4596,6,True
4603,6,True
536,6,True
537,6,True
10615,6,True
8693,6,True
19757,6,True
2955,6,True
17384,6,True
17369,6,True
8676,6,True
8668,6,True
8672,6,True
8666,6,True
2905,6,True
551,6,True
540,6,True
547,6,True
19882,6,True
17292,6,True
17276,6,True
17273,6,True
17275,6,True
4585,6,True
4578,6,True
10593,6,True
10646,6,True
8630,6,True
10632,6,True
4564,6,True
4565,6,True
4566,6,True
17256,6,True
